_col0,primary_category,basic_category,primary,hierarchy,alternates
201,nicaraguan_restaurant,restaurant,nicaraguan_restaurant,"[""food_and_drink"",""restaurant"",""latin_american_restaurant"",""central_american_restaurant"",""nicaraguan_restaurant""]",
137,nigerian_restaurant,restaurant,nigerian_restaurant,"[""food_and_drink"",""restaurant"",""african_restaurant"",""west_african_restaurant"",""nigerian_restaurant""]",
4308,night_market,specialty_store,night_market,"[""shopping"",""market"",""night_market""]",
57684,non_governmental_association,civic_organization_office,non_governmental_association,"[""community_and_government"",""organization"",""non_governmental_association""]",
44196,noodles_restaurant,restaurant,ramen_restaurant,"[""food_and_drink"",""restaurant"",""asian_restaurant"",""ramen_restaurant""]",
32212,notary_public,notary_public,notary_public,"[""services_and_business"",""professional_service"",""notary_public""]",
11,nudist_clubs,sport_recreation_club,naturist_club,"[""sports_and_recreation"",""sports_club_and_league"",""naturist_club""]",
23118,nurse_practitioner,healthcare_location,nurse_practitioner,"[""health_care"",""nurse_practitioner""]",
113413,nursery_and_gardening,specialty_store,nursery_and_gardening_store,"[""shopping"",""specialty_store"",""home_and_garden_store"",""nursery_and_gardening_store""]",
5730,nursing_school,specialty_school,nursing_school,"[""education"",""specialty_school"",""nursing_school""]",
59443,nutritionist,healthcare_location,nutritionist,"[""health_care"",""nutritionist""]",
2654,observatory,entertainment_location,observatory,"[""arts_and_entertainment"",""science_attraction"",""observatory""]",
59435,obstetrician_and_gynecologist,healthcare_location,obstetrician_and_gynecologist,"[""health_care"",""doctor"",""obstetrician_and_gynecologist""]",
1438,occupational_medicine,healthcare_location,occupational_medicine,"[""health_care"",""occupational_medicine""]",
13669,occupational_safety,b2b_service,occupational_safety,"[""services_and_business"",""business_to_business"",""commercial_industrial"",""occupational_safety""]",
13018,occupational_therapy,healthcare_location,occupational_therapy,"[""health_care"",""occupational_therapy""]",
4097,office_cleaning,business_cleaning_service,office_cleaning,"[""services_and_business"",""professional_service"",""cleaning_service"",""office_cleaning""]",
60784,office_equipment,specialty_store,office_equipment,"[""shopping"",""specialty_store"",""office_equipment""]",
10,office_of_vital_records,government_office,office_of_vital_records,"[""community_and_government"",""office_of_vital_records""]",
216,officiating_services,event_or_party_service,officiating_service,"[""services_and_business"",""professional_service"",""event_planning"",""officiating_service""]",
6476,oil_and_gas,oil_or_gas_facility,oil_and_gas,"[""services_and_business"",""business_to_business"",""b2b_energy_and_mining"",""oil_and_gas""]",
126,oil_and_gas_exploration_and_development,oil_or_gas_facility,oil_and_gas_exploration_and_development,"[""services_and_business"",""business_to_business"",""b2b_energy_and_mining"",""oil_and_gas"",""oil_and_gas_exploration_and_development""]",
1586,oil_and_gas_field_equipment_and_services,oil_or_gas_facility,oil_and_gas_equipment,"[""services_and_business"",""business_to_business"",""b2b_energy_and_mining"",""oil_and_gas"",""oil_and_gas_equipment""]",
18703,oil_change_station,vehicle_service,oil_change_station,"[""travel_and_transportation"",""automotive_and_ground_transport"",""automotive"",""automotive_services_and_repair"",""oil_change_station""]",
1250,oil_refiners,oil_or_gas_facility,oil_refinery,"[""services_and_business"",""business_to_business"",""b2b_energy_and_mining"",""oil_and_gas"",""oil_refinery""]",
116,olive_oil,food_or_beverage_store,olive_oil_store,"[""shopping"",""food_and_beverage_store"",""olive_oil_store""]",
14291,oncologist,internal_medicine,oncologist,"[""health_care"",""doctor"",""oncologist""]",
80162,online_shop,specialty_store,online_shop,"[""shopping"",""online_shop""]",
2053,onsen,personal_service,onsen,"[""lifestyle_services"",""public_bath_house"",""onsen""]",
1066,opera_and_ballet,performing_arts_venue,opera_and_ballet,"[""arts_and_entertainment"",""performing_arts_venue"",""music_venue"",""opera_and_ballet""]",
11573,ophthalmologist,eye_care,ophthalmologist,"[""health_care"",""doctor"",""ophthalmologist""]",
683,optical_wholesaler,wholesaler,optical_wholesaler,"[""services_and_business"",""business_to_business"",""wholesaler"",""optical_wholesaler""]",
81594,optometrist,eye_care,optometrist,"[""health_care"",""optometrist""]",
12745,oral_surgeon,dental_care,oral_surgeon,"[""health_care"",""dentist"",""oral_surgeon""]",
94,orchard,orchard,orchard,"[""services_and_business"",""agricultural_service"",""farm"",""orchard""]",
6,orchards_production,farm,orchards_production,"[""services_and_business"",""business_to_business"",""b2b_agriculture_and_food"",""crops_production"",""orchards_production""]",
6,organ_and_tissue_donor_service,healthcare_location,organ_and_tissue_donor_service,"[""health_care"",""organ_and_tissue_donor_service""]",
21195,organic_grocery_store,grocery_store,organic_grocery_store,"[""shopping"",""food_and_beverage_store"",""grocery_store"",""organic_grocery_store""]",
27242,organization,civic_organization_office,organization,"[""community_and_government"",""organization""]",
3,oriental_restaurant,restaurant,asian_restaurant,"[""food_and_drink"",""restaurant"",""asian_restaurant""]",
29412,orthodontist,orthodontic_care,orthodontist,"[""health_care"",""dentist"",""orthodontist""]",
1101,orthopedic_shoe_store,shoe_store,orthopedic_shoe_store,"[""shopping"",""fashion_and_apparel_store"",""shoe_store"",""orthopedic_shoe_store""]",
42535,orthopedist,healthcare_location,orthopedist,"[""health_care"",""doctor"",""orthopedist""]",
1139,orthotics,healthcare_location,orthotics,"[""health_care"",""orthotics""]",
2082,osteopath,healthcare_location,osteopath,"[""health_care"",""medical_center"",""osteopath""]",
19503,osteopathic_physician,healthcare_location,osteopathic_physician,"[""health_care"",""doctor"",""osteopathic_physician""]",
285,otologist,healthcare_location,otologist,"[""health_care"",""doctor"",""otologist""]",
149,outdoor_advertising,business_advertising_marketing,outdoor_advertising,"[""services_and_business"",""business_to_business"",""business_advertising"",""outdoor_advertising""]",
1547,outdoor_furniture_store,specialty_store,outdoor_furniture_store,"[""shopping"",""specialty_store"",""home_and_garden_store"",""outdoor_furniture_store""]",
30564,outdoor_gear,sporting_goods_store,outdoor_store,"[""shopping"",""specialty_store"",""sporting_goods_store"",""outdoor_store""]",
35,outdoor_movies,movie_theater,outdoor_movie_space,"[""arts_and_entertainment"",""movie_theater"",""outdoor_movie_space""]",
13282,outlet_store,retail_location,outlet_store,"[""shopping"",""outlet_store""]",
4,oxygen_bar,healthcare_location,oxygen_bar,"[""health_care"",""oxygen_bar""]",
103959,package_locker,shipping_delivery_service,package_locker,"[""services_and_business"",""professional_service"",""package_locker""]",
447,packaging_contractors_and_service,b2b_service,packaging_contractors_and_service,"[""services_and_business"",""professional_service"",""packaging_contractors_and_service""]",
2001,packing_services,moving_service,packing_service,"[""services_and_business"",""home_service"",""packing_service""]",
12995,packing_supply,specialty_store,packing_supply_store,"[""shopping"",""specialty_store"",""packing_supply_store""]",
22,paddle_tennis_club,sport_recreation_club,paddle_tennis_club,"[""sports_and_recreation"",""sports_club_and_league"",""paddle_tennis_club""]",
242,paddleboard_rental,water_sport_equipment_rental_service,paddleboard_rental,"[""sports_and_recreation"",""sports_and_recreation_rental_and_service"",""paddleboard_rental""]",
408,paddleboarding_center,sport_fitness_facility,paddleboarding_center,"[""sports_and_recreation"",""sports_and_recreation_venue"",""paddleboarding_center""]",
1,paddleboarding_lessons,sport_fitness_facility,paddleboarding_lessons,"[""sports_and_recreation"",""sports_and_fitness_instruction"",""paddleboarding_lessons""]",
3783,pain_management,healthcare_location,pain_management,"[""health_care"",""doctor"",""pain_management""]",
126,paint_and_sip,entertainment_location,paint_and_sip_venue,"[""arts_and_entertainment"",""arts_and_crafts_space"",""paint_and_sip_venue""]",
19860,paint_store,specialty_store,paint_store,"[""shopping"",""specialty_store"",""home_and_garden_store"",""paint_store""]",
166,paint_your_own_pottery,entertainment_location,paint_your_own_pottery_venue,"[""arts_and_entertainment"",""arts_and_crafts_space"",""paint_your_own_pottery_venue""]",
7119,paintball,entertainment_location,paintball,"[""sports_and_recreation"",""paintball""]",
54174,painting,painting_service,painting,"[""services_and_business"",""home_service"",""painting""]",
3131,pakistani_restaurant,restaurant,pakistani_restaurant,"[""food_and_drink"",""restaurant"",""asian_restaurant"",""south_asian_restaurant"",""pakistani_restaurant""]",
4447,palace,historic_site,palace,"[""cultural_and_historic"",""architectural_landmark"",""palace""]",
3259,pan_asian_restaurant,restaurant,pan_asian_restaurant,"[""food_and_drink"",""restaurant"",""international_fusion_restaurant"",""pan_asian_restaurant""]",
290,panamanian_restaurant,restaurant,panamanian_restaurant,"[""food_and_drink"",""restaurant"",""latin_american_restaurant"",""central_american_restaurant"",""panamanian_restaurant""]",
12492,pancake_house,restaurant,pancake_house,"[""food_and_drink"",""restaurant"",""breakfast_and_brunch_restaurant"",""pancake_house""]",
851,paper_mill,b2b_supplier_distributor,paper_mill,"[""services_and_business"",""business_to_business"",""business_manufacturing_and_supply"",""mill"",""paper_mill""]",
26,paraguayan_restaurant,restaurant,paraguayan_restaurant,"[""food_and_drink"",""restaurant"",""latin_american_restaurant"",""south_american_restaurant"",""paraguayan_restaurant""]",
438,paralegal_services,paralegal_service,paralegal_service,"[""services_and_business"",""professional_service"",""lawyer"",""paralegal_service""]",
17,parasailing_ride_service,sport_fitness_facility,parasailing_ride_service,"[""sports_and_recreation"",""sports_and_recreation_rental_and_service"",""parasailing_ride_service""]",
49,parenting_classes,specialty_school,parenting_class,"[""education"",""specialty_school"",""parenting_class""]",
512618,park,park,park,"[""sports_and_recreation"",""park""]",
124,park_and_rides,park_and_ride,park_and_ride,"[""travel_and_transportation"",""automotive_and_ground_transport"",""parking"",""park_and_ride""]",
119120,parking,parking,parking,"[""travel_and_transportation"",""automotive_and_ground_transport"",""parking""]",
11053,party_and_event_planning,event_or_party_service,party_and_event_planning,"[""services_and_business"",""professional_service"",""event_planning"",""party_and_event_planning""]",
6,party_bike_rental,event_or_party_service,party_bike_rental,"[""services_and_business"",""professional_service"",""event_planning"",""party_bike_rental""]",
242,party_bus_rental,event_or_party_service,party_bus_rental,"[""services_and_business"",""professional_service"",""event_planning"",""party_bus_rental""]",
16,party_character,event_or_party_service,party_character,"[""services_and_business"",""professional_service"",""event_planning"",""party_character""]",
2691,party_equipment_rental,event_or_party_service,party_equipment_rental,"[""services_and_business"",""professional_service"",""event_planning"",""party_equipment_rental""]",
50942,party_supply,specialty_store,party_supply_store,"[""shopping"",""specialty_store"",""party_supply_store""]",
18698,passport_and_visa_services,passport_visa_service,passport_and_visa_service,"[""travel_and_transportation"",""travel"",""passport_and_visa_service""]",
471,pasta_shop,food_or_beverage_store,pasta_store,"[""shopping"",""food_and_beverage_store"",""specialty_foods_store"",""pasta_store""]",
892,patent_law,legal_service,patent_law,"[""services_and_business"",""professional_service"",""patent_law""]",
77,paternity_tests_and_services,healthcare_location,paternity_tests_and_service,"[""health_care"",""paternity_tests_and_service""]",
